	pert_id	pert_iname	inchi_key_prefix	inchi_key	canonical_smiles	pubchem_cid
126	BRD-A09164687	BRD-A09164687	QBVBSZGSMKFHHH	QBVBSZGSMKFHHH-UHFFFAOYSA-N	Cc1cc(C)c(OCC(O)CNC(C)(C)C)c(C)c1	16193984
127	BRD-A09186529	ST-024029	UIMTZSFVAUUJNX	UIMTZSFVAUUJNX-CMDGGOBGSA-N	OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)/C=C/c3ccccn3	5918561
128	BRD-A09349126	norethindrone	IMONTRJLAWHYGT	IMONTRJLAWHYGT-FJMAIUEKSA-N	CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C)C#C	-666
129	BRD-A09467419	mebeverine	VYVKHNNGDFVQGA	VYVKHNNGDFVQGA-UHFFFAOYSA-N	CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1	-666
130	BRD-A09472452	flecainide	DJBNUMBKLMJRSA	DJBNUMBKLMJRSA-UHFFFAOYSA-N	FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1	-666
131	BRD-A09495397	bicuculline	IYGYMKDQCDOMRE	IYGYMKDQCDOMRE-ZENAZSQFSA-N	CN1CCc2cc3OCOc3cc2[C@H]1C4OC(=O)c5c6OCOc6ccc45	6710622
132	BRD-A09533288	verapamil	SGTNSNPWRIOYBX	SGTNSNPWRIOYBX-UHFFFAOYSA-N	COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC	62969
133	BRD-A09539288	homatropine	ZTVIKZXZYLEVOL	ZTVIKZXZYLEVOL-FGZQJIAISA-N	CN1C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1	-666
134	BRD-A09719808	BRD-A09719808	OKEYLXGAJZVHLC	OKEYLXGAJZVHLC-UHFFFAOYSA-N	CCC(OC(=O)c1ccc(c(c1)[N+]([O-])=O)S(C)(=O)=O)C(=O)NC1C2CC3CC(C2)CC1C3	44640137
135	BRD-A09722536	cyclophosphamide	CMSMOCZEIVJLDB	CMSMOCZEIVJLDB-UHFFFAOYSA-N	ClCCN(CCCl)P1(=O)NCCCO1	22420
136	BRD-A09749088	ST-023431	UAXNLFQWKCSHGV	UAXNLFQWKCSHGV-TXPIITFASA-N	C[C@]1(CCC[C@]2(C)[C@H]3CC(O)[C@](C)(C=C)C=C3CC[C@@H]12)C(=O)O	6732844
137	BRD-A09828896	SKF-81297	GHWJEDJMOVUXEC	GHWJEDJMOVUXEC-UHFFFAOYSA-N	Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1	11957706
138	BRD-A09925278	etilefrine	SQVIAVUSQAWMKL	SQVIAVUSQAWMKL-UHFFFAOYSA-N	CCNCC(O)c1cccc(O)c1	-666
139	BRD-A09984573	BRD-A09984573	GTPGJPLMZNXVTL	GTPGJPLMZNXVTL-UHFFFAOYSA-N	CSC1=C(C#N)C(=O)NC(S1)c2ccc(Cl)cc2	2803185
140	BRD-A10070317	propranolol	AQHHHDLHHXJYJD	AQHHHDLHHXJYJD-UHFFFAOYSA-N	CC(C)NCC(O)COc1cccc2ccccc12	91536
141	BRD-A10188456	dexamethasone	UREBDLICKHMUKA	UREBDLICKHMUKA-QCYOSJOCSA-N	C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	-666
142	BRD-A10303790	talampicillin	SOROUYSPFADXSN	SOROUYSPFADXSN-SUWVAFIASA-N	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45	-666
143	BRD-A10330754	BRD-A10330754	ZAUGEDQIMRFBDL	ZAUGEDQIMRFBDL-UHFFFAOYSA-N	Clc1ccc(Cn2cc(NC(=S)NCC3CCCO3)cn2)cc1	2956728
144	BRD-A10355991	norketamine	BEQZHFIKTBVCAU	BEQZHFIKTBVCAU-UHFFFAOYSA-N	NC1(CCCCC1=O)c2ccccc2Cl	123767
145	BRD-A10386413	ascorbic-acid	KRGQEOSDQHTZMX	KRGQEOSDQHTZMX-UHFFFAOYSA-N	OCC(O)C1OC(=O)C(=O)C1O	5176753
146	BRD-A10396145	vanillyl-glycol	QGFJORGLNPWXMK	QGFJORGLNPWXMK-UHFFFAOYSA-N	COc1cc(CC(O)CO)ccc1O	161566
147	BRD-A10420615	cyclopiazonic-acid	TZCOBUQKVNFIQF	TZCOBUQKVNFIQF-ARUUDZKJSA-N	CC(=O)C1C(=O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O	-666
148	BRD-A10523515	GSK-429286A	OLIIUAHHAZEXEX	OLIIUAHHAZEXEX-UHFFFAOYSA-N	CC1=C(C(CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2cn[nH]c2cc1F	11373846
149	BRD-A10606614	talampicillin	SOROUYSPFADXSN	SOROUYSPFADXSN-NXTKQQBESA-N	CC1(C)S[C@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc12	73707484
150	BRD-A10662413	prenylamine	IFFPICMESYHZPQ	IFFPICMESYHZPQ-UHFFFAOYSA-N	CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	65557
151	BRD-A10715913	sulpiride	IAGQNKXBDXVWPR	IAGQNKXBDXVWPR-UHFFFAOYSA-N	CCN1CCC(CNC(=O)c2cc(ccc2OC)S(=O)(=O)N)C1	4018928
152	BRD-A10903566	imiloxan	UXABARREKCJULM	UXABARREKCJULM-UHFFFAOYSA-N	CCn1ccnc1CC1COc2ccccc2O1	-666
153	BRD-A10969569	ambelline	QAHZAHIPKNLGAS	QAHZAHIPKNLGAS-UVJOJOKMSA-N	CO[C@@H]1CC2N3CC(O)C2(C=C1)c4cc5OCOc5c(OC)c4C3	-666
154	BRD-A10977446	carvedilol	OGHNVEJMJSYVRP	OGHNVEJMJSYVRP-UHFFFAOYSA-N	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	-666
155	BRD-A11007541	BCI-hydrochloride	XJDKPLZUXCIMIS	XJDKPLZUXCIMIS-HKWRFOASSA-N	O=C1c2ccccc2C(NC2CCCCC2)\C1=C\c1ccccc1	5475586
156	BRD-A11009626	BRD-A11009626	VGJKDQPCCSDBJN	VGJKDQPCCSDBJN-UHFFFAOYSA-N	CN1CCc2cc(Br)c(O)cc2C(C1)c1ccc(cc1)N(CCCl)CCCl	73707591
157	BRD-A11087911	BRD-A11087911	RPNGDYZFSXTIPK	RPNGDYZFSXTIPK-UHFFFAOYSA-N	CC(Nc1ncnc2ccc(cc12)c3c(C)noc3C)c4ccco4	17757094
158	BRD-A11095214	BRD-A11095214	ZYZWLLGUNPRGAX	ZYZWLLGUNPRGAX-UHFFFAOYSA-N	O=C(N(C(=O)c1ccccc1)c2ncnc3Oc4ccc5ccccc5c4C(c6ccccc6)c23)c7ccccc7	25109911
159	BRD-A11132253	nadide	BAWFJGJZGIEFAR	BAWFJGJZGIEFAR-NNYOXOHSSA-O	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	5893
160	BRD-A11135865	nor-binaltorphimine	APSUXPSYBJVPPS	APSUXPSYBJVPPS-UHFFFAOYSA-N	Oc1ccc2CC3N(CC4CC4)CCC5(C6Oc1c25)C3(O)Cc7c8CC9(O)C%10Cc%11ccc(O)c%12OC(c8[nH]c67)C9(CCN%10CC%13CC%13)c%12%11	-666
161	BRD-A11170096	pravastatin	TUZYXOIXSAXUGO	TUZYXOIXSAXUGO-UHFFFAOYSA-N	CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12	4889
162	BRD-A11263757	azacitidine	NMUSYJAQQFHJEW	NMUSYJAQQFHJEW-JDJSBBGDSA-N	Nc1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	23760137
163	BRD-A11483079	dihydroobliquin	IZXSTWMUJGTAMI	IZXSTWMUJGTAMI-UHFFFAOYSA-N	CC(C)C1COc2cc3oc(=O)ccc3cc2O1	-666
164	BRD-A11512624	BRD-A11512624	FWBDHQIVHNXWEU	FWBDHQIVHNXWEU-UHFFFAOYSA-N	CCOC(=O)CC(=O)Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12	25109912
165	BRD-A11605036	thiocolchicoside	LEQAKWQJCITZNK	LEQAKWQJCITZNK-MSQQGMGVSA-N	COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc3CCC(NC(=O)C)c4cc(=O)c(SC)ccc4-c3c1OC	72067
166	BRD-A11609859	SB-205607	LEPBHAAYNPPRRA	LEPBHAAYNPPRRA-UHFFFAOYSA-N	CN1CCC2(Cc3nc4ccccc4cc3CC2C1)c5cccc(O)c5	3277599
167	BRD-A11678676	wortmannin	QDLHCMPXEPAAMD	QDLHCMPXEPAAMD-ZGSWIPFCSA-N	COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)C4CCC5=O)OC(=O)C)[C@]1(C)c23	-666
168	BRD-A11702965	chromomycin-a3	LNGHEQSPMNWBCU	LNGHEQSPMNWBCU-RUGPHKIXSA-N	CO[C@@H]([C@H]1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(OC(C)=O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1CC(OC2CC(OC3CC(C)(O)C(C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1)C(=O)[C@@H](O)[C@@H](C)O	73707419
169	BRD-A11706664	triciribine	HOGVTUZUJGHKPL	HOGVTUZUJGHKPL-XVCUJNKASA-N	Cn1nc(N)c2cn([C@@H]3O[C@H](CO)C(O)[C@@H]3O)c3ncnc1c23	16759157
170	BRD-A11731846	BRD-A11731846	MRPDHXXPDCVBPQ	MRPDHXXPDCVBPQ-AATRIKPKSA-N	CC(OC1OC(CO)C(O)C(O)C1O)/C=C/C2(O)C(C)CC(O)CC2(C)C	16745401
171	BRD-A11776908	enilconazole	PZBPKYOVPCNPJY	PZBPKYOVPCNPJY-UHFFFAOYSA-N	Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1	37175
172	BRD-A11813248	AM-92016	BQBSHJUQVIWEFM	BQBSHJUQVIWEFM-UHFFFAOYSA-N	CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1	-666
173	BRD-A11929187	BRD-A11929187	HXELDYRZCKHWSK	HXELDYRZCKHWSK-UHFFFAOYSA-N	CC1CCc2c(C1)sc3nc(C)nc(N4CCN(CC4)C(=O)c5ccco5)c23	3193014
174	BRD-A11968133	BRD-A11968133	MORBXZMIXGYQDB	MORBXZMIXGYQDB-UHFFFAOYSA-N	COc1cccc(Cn2ncc3c4sc(cc4n(C)c3c2=O)S(C)=O)c1	44246498
175	BRD-A11990600	lorazepam	DIWRORZWFLOCLC	DIWRORZWFLOCLC-UHFFFAOYSA-N	OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O	3958
176	BRD-A12016240	LY-278584	DDHAJFBBJWHSBR	DDHAJFBBJWHSBR-UHFFFAOYSA-N	CN1C2CCC1CC(C2)NC(=O)c3nn(C)c4ccccc34	3970
177	BRD-A12083771	BRD-A12083771	TXMPMEQLXDHGQS	TXMPMEQLXDHGQS-UHFFFAOYSA-N	CCCn1ncc(CN2CCCC(C2)C(=O)c3cccc(OC(C)C)c3)c1C	16190867
178	BRD-A12230535	nutlin-3	BDUHCSBCVGXTJM	BDUHCSBCVGXTJM-UHFFFAOYSA-N	COc1ccc(C2=NC(C(N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1	216345
179	BRD-A12409803	orteronel	OZPFIJIOIVJZMN	OZPFIJIOIVJZMN-UHFFFAOYSA-N	CNC(=O)c1ccc2cc(ccc2c1)C1(O)CCn2cncc12	9883029
180	BRD-A12426960	BRD-A12426960	DPPMVKMESJJAJZ	DPPMVKMESJJAJZ-UHFFFAOYSA-N	OC1(CF)CCOC(=O)C1	119214
181	BRD-A12560204	nitrendipine	NDYAXPIAEFCPMJ	NDYAXPIAEFCPMJ-UHFFFAOYSA-N	CCOC(=O)C1C(C(=C(C)N=C1C)C(=O)OC)c2cccc(c2)[N+](=O)[O-]	4507
182	BRD-A12633378	BRD-A12633378	SIQGKPGBLYKQBB	SIQGKPGBLYKQBB-UHFFFAOYSA-N	Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1	3111211
183	BRD-A12643502	BRD-A12643502	CNBYZJFKMSTQAL	CNBYZJFKMSTQAL-UHFFFAOYSA-N	Oc1cccnc1NC(=O)CCC2COc3ccccc3O2	2965120
184	BRD-A12832192	streptozotocin	ZSJLQEPLLKMAKR	ZSJLQEPLLKMAKR-UHFFFAOYSA-N	CN([N+][O-])C(=O)NC1C(O)OC(CO)C(O)C1O	73707368
185	BRD-A12881497	serotonin	QALKNDMLQRCLGT	QALKNDMLQRCLGT-AKFOCJAPSA-N	NCCc1c[nH]c2ccc(OC3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)cc12	73707588
186	BRD-A13020530	BRD-A13020530	ZDSHKLYGWOAHJZ	ZDSHKLYGWOAHJZ-UHFFFAOYSA-N	COC(=O)CS(=O)c1ccc(cc1[N+](=O)[O-])C(F)(F)F	1543530
187	BRD-A13084692	troglitazone	GXPHKUHSUJUWKP	GXPHKUHSUJUWKP-UHFFFAOYSA-N	Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O	5591
188	BRD-A13122391	triptolide	DFBIRQPKNDILPW	DFBIRQPKNDILPW-KTGKZQHOSA-N	CC(C)[C@@]12O[C@H]2[C@@H]3O[C@]34[C@]5(O[C@H]5CC6C7=C(CC[C@@]64C)C(=O)OC7)[C@@H]1O	16220015
189	BRD-A13133631	fluorometholone	FAOZLTXFLGPHNG	FAOZLTXFLGPHNG-KXWDGVDDSA-N	C[C@H]1CC2C3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)C2(C)C=CC(=O)C=C12	-666
190	BRD-A13188892	doxazosin	RUZYUOTYCVRMRZ	RUZYUOTYCVRMRZ-UHFFFAOYSA-N	COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1	3157
191	BRD-A13195221	STK-064652	AGQNVTZMIXEHKC	AGQNVTZMIXEHKC-UHFFFAOYSA-N	CCN(CC)c1ccc(cc1)C2Nc3ccccc3NC4=C2C(=O)CC(C4)c5ccccc5	2878746
192	BRD-A13346522	BRD-A13346522	JAFIERFWYHDPAD	JAFIERFWYHDPAD-UHFFFAOYSA-N	CCn1cc(CN2CCCC(C2)C(=O)c3cccc(c3)C(F)(F)F)cn1	44629407
193	BRD-A13367427	BRD-A13367427	YZWLELIIIVVKPT	YZWLELIIIVVKPT-UHFFFAOYSA-N	CC1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(CCC54C)C(=O)OC7OC(CO)C(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(OC%10OCC(O)C(O)C%10O)C8O)C(O)C7O)C2(C)C)C(O)C(O)C1OC%11OCC(O)C(O)C%11O	23983744
194	BRD-A13461302	BRD-A13461302	FXOBIDROVMXPBW	FXOBIDROVMXPBW-UHFFFAOYSA-N	CC1CC(=O)C2C(O)(C1)CC(O)C34OC4c5c(O)cccc5C(=O)C23O	23874505
195	BRD-A13650332	flucloxacillin	UIOFUWFRIANQPC	UIOFUWFRIANQPC-SNVMCYLTSA-N	Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)C(N2C1=O)C(O)=O)-c1c(F)cccc1Cl	6713996
196	BRD-A13711138	alcuronium	MUQUYTSLDVKIOF	MUQUYTSLDVKIOF-HSAMFLANSA-N	OCC=C1C[N@+]2(CC=C)CC[C@@]34[C@@H]2C[C@@H]1C1=CN2C5C(=CN(C31)c1ccccc41)[C@@H]1C[C@@H]3[C@@]5(CC[N@@+]3(CC=C)CC1=CCO)c1ccccc21	73707450
197	BRD-A13807286	HA-14-1	SXJDCULZDFWMJC	SXJDCULZDFWMJC-UHFFFAOYSA-N	CCOC(=O)C(C#N)C1c2cc(Br)ccc2OC(N)=C1C(=O)OCC	3549
198	BRD-A13914662	BRD-A13914662	DDRGAGSWKRPPPE	DDRGAGSWKRPPPE-UHFFFAOYSA-N	COc1cc2CCN(Cc3ccc(o3)[N+](=O)[O-])C(c4cccs4)c2cc1O	23863790
199	BRD-A13946108	sulindac	MLKXDPUZXIRXEP	MLKXDPUZXIRXEP-MFOYZWKCSA-N	CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)=O	1548887
200	BRD-A13964793	BRD-A13964793	FYGREZKTJIXWIH	FYGREZKTJIXWIH-UHFFFAOYSA-N	OC12C3C4C5C3C(C3C5CC4C13)N2CCc1cccc(F)c1	10040286
201	BRD-A13982089	ephedrine	KOCLPWNIIAMDIN	KOCLPWNIIAMDIN-UHFFFAOYSA-O	C[N+](C)(C)CC(O)c1ccc(O)c(O)c1	414684
202	BRD-A14014306	BRD-A14014306	XQRSXNVBOLGUNI	XQRSXNVBOLGUNI-UHFFFAOYSA-N	CC1=NN(C(=O)C1Cc2ccccc2)c3nc4ccccc4[nH]3	3915969
203	BRD-A14178283	BRD-A14178283	OSGFJRKJEPQTRB	OSGFJRKJEPQTRB-KSIZGXOFSA-N	C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3C=C[C@@]56OC[C@@]7(CCC(C)(C)C[C@H]76)[C@@H](O)C[C@]54C)[C@]2(C)CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O[C@@H]9O[C@H](CO)[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9O)[C@H]1O	23986040
204	BRD-A14208071	oxyphenonium	GFRUPHOKLBPHTQ	GFRUPHOKLBPHTQ-UHFFFAOYSA-N	CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c1ccccc1	5748
205	BRD-A14240607	octopamine	QHGUCRYDKWKLMG	QHGUCRYDKWKLMG-UHFFFAOYSA-N	NCC(O)c1ccc(O)cc1	102484
206	BRD-A14395271	mesoridazine	SLVMESMUVMCQIY	SLVMESMUVMCQIY-UHFFFAOYSA-N	CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O	4078
207	BRD-A14566392	scopolamine	STECJAGHUSJQJN	STECJAGHUSJQJN-UHFFFAOYSA-N	CN1C2CC(CC1C3OC32)OC(=O)C(CO)c4ccccc4	2837667
208	BRD-A14574269	UB-165	TVSNVPGPFGAKPT	TVSNVPGPFGAKPT-UHFFFAOYSA-N	Clc1ccc(cn1)C1=CCCC2CCC1N2	4694339
209	BRD-A14652656	bucladesine	ZKSUYDZTGVUZGX	ZKSUYDZTGVUZGX-BKCXMMJFSA-N	CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2OP(O)(=O)OC[C@@H]2[C@H]1OC(=O)CCC	73707507
210	BRD-A14792000	valsartan	ACWBQPMHZXGDFX	ACWBQPMHZXGDFX-UHFFFAOYSA-N	CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(C(C)C)C(O)=O	5650
211	BRD-A14795281	BRD-A14795281	PGVCPECMDGTDTR	PGVCPECMDGTDTR-UHFFFAOYSA-N	CC(N)C(O)c1ccccc1Cl	20348787
212	BRD-A14798026	mestranol	IMSSROKUHAOUJS	IMSSROKUHAOUJS-VYJKVFMHSA-N	COc1ccc2C3CC[C@@]4(C)C(CC[C@@]4(O)C#C)C3CCc2c1	12598376
213	BRD-A14966924	alaproclate	FZSPJBYOKQPKCD	FZSPJBYOKQPKCD-UHFFFAOYSA-N	CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1	-666
214	BRD-A14969012	SKF-83822	HLNOXCRCYMOMLA	HLNOXCRCYMOMLA-UHFFFAOYSA-N	Cc1cccc(c1)C2CN(CC=C)CCc3c(Cl)c(O)c(O)cc23	10020353
215	BRD-A14985772	L-ascorbyl-6-palmitate	CYJPUZLKFAUFHF	CYJPUZLKFAUFHF-CNBHCMJISA-N	CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC(=O)C(=O)C1O	73707359
216	BRD-A14999564	geranyl-geranyl-pyrophosphate	OINNEUNVOZHBOX	OINNEUNVOZHBOX-QIRCYJPOSA-N	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	447277
217	BRD-A15010982	HU-211	SSQJFGMEZBFMNV	SSQJFGMEZBFMNV-XJDOXCRVSA-N	CCCCCCC(C)(C)c1cc(O)c2[C@H]3CC(CO)=CCC3C(C)(C)Oc2c1	9886498
218	BRD-A15034104	bergenin	YWJXCIXBAKGUKZ	YWJXCIXBAKGUKZ-UHFFFAOYSA-N	COc1c(O)cc2C(=O)OC3C(O)C(O)C(CO)OC3c2c1O	-666
219	BRD-A15070535	bucladesine	ZKSUYDZTGVUZGX	ZKSUYDZTGVUZGX-VBJMPTANSA-N	CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]3O[C@@H]4OP(=O)(O)OC[C@H]4[C@H]3OC(=O)CCC	-666
220	BRD-A15079084	phorbol-12-myristate-13-acetate	PHEDXBVPIONUQT	PHEDXBVPIONUQT-UHFFFAOYSA-N	CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C3C=C(C)C(=O)C3(O)CC(=CC2C4C(C)(C)C41OC(=O)C)CO	4792
221	BRD-A15100685	avicin-d	HKEDBKXRDHFCFB	HKEDBKXRDHFCFB-OIUXLAMQSA-N	CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(\CO)=C\CC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(\CO)=C\CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O	73707595
222	BRD-A15113563	BRD-A15113563	FWCQRNOPBQJMHI	FWCQRNOPBQJMHI-UHFFFAOYSA-N	Clc1ccc(cc1Cl)C2Nc3ccccc3O2	2806677
223	BRD-A15131297	benazepril	XPCFTKFZXHTYIP	XPCFTKFZXHTYIP-UHFFFAOYSA-N	CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O	-666
224	BRD-A15297126	fluocinolone-acetonide	WJOHZNCJWYWUJD	WJOHZNCJWYWUJD-UUTDCOIBSA-N	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C	-666
225	BRD-A15415227	GW-1929	QTQMRBZOBKYXCG	QTQMRBZOBKYXCG-UHFFFAOYSA-N	CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1ccccn1	-666
226	BRD-A15435692	BMY-14802	ZXUYYZPJUGQHLQ	ZXUYYZPJUGQHLQ-UHFFFAOYSA-N	OC(CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1	-666
227	BRD-A15493168	tetracycline	CFGMZIIGYCGAPR	CFGMZIIGYCGAPR-FJRAISSESA-N	CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12	10410310
228	BRD-A15501135	BRD-A15501135	HCNLDGTUMBOHKT	HCNLDGTUMBOHKT-UHFFFAOYSA-N	CC(=CCc1c(O)c(CC=C(C)C)c2OC(CC(=O)c2c1O)c3ccc(O)cc3)C	3951
229	BRD-A15530910	SDZ-21009	SJYFDORQYYEJLB	SJYFDORQYYEJLB-UHFFFAOYSA-N	CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1	193949
230	BRD-A15597386	picrotoxin	PIMZUZSSNYHVCU	PIMZUZSSNYHVCU-IGZCVCFJSA-N	CC(=C)[C@H]1[C@H]2OC(=O)C1[C@]1(O)CC3O[C@]33C(=O)O[C@@H]2[C@]13C	73707459
231	BRD-A15909516	rebamipide	ALLWOAVDORUJLA	ALLWOAVDORUJLA-UHFFFAOYSA-N	OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1	5042
232	BRD-A15914070	4-hydroxy-2-nonenal	JVJFIQYAHPMBBX	JVJFIQYAHPMBBX-FNORWQNLSA-N	CCCCCC(O)/C=C/C=O	5283344
233	BRD-A15931911	bucladesine	CJGYSWNGNKCJSB	CJGYSWNGNKCJSB-ZBSNKJFMSA-N	CCCC(=O)Nc1ncnc2n(cnc12)C1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC	-666
234	BRD-A16311756	profenamine	CDOZDBSBBXSXLB	CDOZDBSBBXSXLB-UHFFFAOYSA-N	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12	-666
235	BRD-A16332958	modafinil	YFGHCGITMMYXAQ	YFGHCGITMMYXAQ-UHFFFAOYSA-N	NC(=O)CS(=O)C(c1ccccc1)c1ccccc1	4236
236	BRD-A16444946	acarbose	XUFXOAAUWZOOIT	XUFXOAAUWZOOIT-UGEKTDRHSA-N	C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	41774
237	BRD-A16478930	amcinonide	ILKJAFIWWBXGDU	ILKJAFIWWBXGDU-UHFFFAOYSA-N	CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	2133
238	BRD-A16581344	BRD-A16581344	NXOPRQUIKXFMJJ	NXOPRQUIKXFMJJ-UHFFFAOYSA-N	CN(Cc1ccccc1)C(=O)C2CCCN(Cc3ccccc3C(F)(F)F)C2	2930928
239	BRD-A16665823	butoconazole	SWLMUYACZKCSHZ	SWLMUYACZKCSHZ-UHFFFAOYSA-N	Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1	-666
240	BRD-A16694057	BADGE	LCFVJGUPQDGYKZ	LCFVJGUPQDGYKZ-UHFFFAOYSA-N	CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3	-666
